County,Voter Age
BERKELEY,29.3
BERKELEY,29.3
BERKELEY,29.4
BERKELEY,29.4
BERKELEY,29.4
BERKELEY,29.4
BERKELEY,29.5
BERKELEY,29.6
BERKELEY,29.7
BERKELEY,29.8
BERKELEY,29.9
BERKELEY,30
BERKELEY,30.2
BERKELEY,30.2
BERKELEY,30.2
BERKELEY,30.2
BERKELEY,30.2
BERKELEY,30.3
BERKELEY,30.3
BERKELEY,30.3
BERKELEY,30.4
BERKELEY,30.4
BERKELEY,30.5
BERKELEY,30.5
BERKELEY,30.6
BERKELEY,30.6
BERKELEY,30.6
BERKELEY,30.7
BERKELEY,30.7
BERKELEY,30.7
BERKELEY,30.8
BERKELEY,30.8
BERKELEY,30.8
BERKELEY,30.9
BERKELEY,31
BERKELEY,31
BERKELEY,31
BERKELEY,31
BERKELEY,31
BERKELEY,31
BERKELEY,31.1
BERKELEY,31.1
BERKELEY,31.1
BERKELEY,31.2
BERKELEY,31.2
BERKELEY,31.2
BERKELEY,31.3
BERKELEY,31.3
BERKELEY,31.3
BERKELEY,31.3
BERKELEY,31.3
BERKELEY,31.3
BERKELEY,31.3
BERKELEY,31.4
BERKELEY,31.4
BERKELEY,31.4
BERKELEY,31.4
BERKELEY,31.4
BERKELEY,31.5
BERKELEY,31.5
BERKELEY,31.5
BERKELEY,31.5
BERKELEY,31.6
BERKELEY,31.6
BERKELEY,31.6
BERKELEY,31.6
BERKELEY,31.7
BERKELEY,31.7
BERKELEY,31.8
BERKELEY,31.8
BERKELEY,31.8
BERKELEY,31.9
BERKELEY,31.9
BERKELEY,31.9
BERKELEY,31.9
BERKELEY,32
BERKELEY,32
BERKELEY,32
BERKELEY,32.1
BERKELEY,32.1
BERKELEY,32.1
BERKELEY,32.1
BERKELEY,32.2
BERKELEY,32.2
BERKELEY,32.3
BERKELEY,32.3
BERKELEY,32.3
BERKELEY,32.3
BERKELEY,32.4
BERKELEY,32.4
BERKELEY,32.4
BERKELEY,32.4
BERKELEY,32.4
BERKELEY,32.5
BERKELEY,32.5
BERKELEY,32.6
BERKELEY,32.6
BERKELEY,32.6
BERKELEY,32.6
BERKELEY,32.7
BERKELEY,32.7
BERKELEY,32.7
BERKELEY,32.7
BERKELEY,32.8
BERKELEY,32.8
BERKELEY,32.8
BERKELEY,32.9
BERKELEY,32.9
BERKELEY,33
BERKELEY,33
BERKELEY,33
BERKELEY,33
BERKELEY,33.1
BERKELEY,33.1
BERKELEY,33.1
BERKELEY,33.1
BERKELEY,33.1
BERKELEY,33.1
BERKELEY,33.1
BERKELEY,33.1
BERKELEY,33.1
BERKELEY,33.2
BERKELEY,33.2
BERKELEY,33.2
BERKELEY,33.3
BERKELEY,33.3
BERKELEY,33.3
BERKELEY,33.3
BERKELEY,33.3
BERKELEY,33.3
BERKELEY,33.3
BERKELEY,33.4
BERKELEY,33.4
BERKELEY,33.4
BERKELEY,33.5
BERKELEY,33.5
BERKELEY,33.5
BERKELEY,33.5
BERKELEY,33.5
BERKELEY,33.5
BERKELEY,33.6
BERKELEY,33.7
BERKELEY,33.7
BERKELEY,33.8
BERKELEY,33.9
BERKELEY,33.9
BERKELEY,33.9
BERKELEY,33.9
BERKELEY,34
BERKELEY,34
BERKELEY,34.1
BERKELEY,34.1
BERKELEY,34.1
BERKELEY,34.2
BERKELEY,34.2
BERKELEY,34.3
BERKELEY,34.3
BERKELEY,34.3
BERKELEY,34.3
BERKELEY,34.3
BERKELEY,34.3
BERKELEY,34.4
BERKELEY,34.4
BERKELEY,34.4
BERKELEY,34.4
BERKELEY,34.4
BERKELEY,34.4
BERKELEY,34.5
BERKELEY,34.5
BERKELEY,34.6
BERKELEY,34.6
BERKELEY,34.6
BERKELEY,34.7
BERKELEY,34.7
BERKELEY,34.8
BERKELEY,34.8
BERKELEY,34.8
BERKELEY,34.8
BERKELEY,34.9
BERKELEY,34.9
BERKELEY,34.9
BERKELEY,34.9
BERKELEY,35
BERKELEY,35
BERKELEY,35
BERKELEY,35
BERKELEY,35.1
BERKELEY,35.1
BERKELEY,35.1
BERKELEY,35.1
BERKELEY,35.1
BERKELEY,35.2
BERKELEY,35.2
BERKELEY,35.3
BERKELEY,35.3
BERKELEY,35.3
BERKELEY,35.3
BERKELEY,35.4
BERKELEY,35.4
BERKELEY,35.4
BERKELEY,35.5
BERKELEY,35.5
BERKELEY,35.5
BERKELEY,35.5
BERKELEY,35.5
BERKELEY,35.5
BERKELEY,35.5
BERKELEY,35.5
BERKELEY,35.6
BERKELEY,35.6
BERKELEY,35.6
